name,phone,segment,city,rating,reviews,address,website
"FIITJEE Smart Centre, Andheri West",918080220888,NEET/JEE,Mumbai Andheri,4,135,"2nd Floor, Lotus Link Square Building, New Link Road Saraswati Bhavan, Gate No. 4, Metro Station, Cosmopolitan Education Society Marg, opp. D.N.Nagar, above Bank of Baroda, Manmandir Co.operative Housing Society, Shitladevi Chawl, D.N.Nagar, Andheri West, Mumbai, Maharashtra 400053",http://myfiitjee.com/
Catch25 Science Academy,918898008898,NEET/JEE,Mumbai Andheri,4.7,253,"3rd Floor, 2/A, Vivena Building, opposite Andheri Railway Station, Railway Colony, Andheri West, Mumbai, Maharashtra 400058",http://www.catch25.com/
IITMINDS,919152012535,NEET/JEE,Mumbai Andheri,4.8,244,"A-wing, 1st floor, Office. 108, Hirachand Desai, Market, Station Road, Bhatwadi, Kapol wadi, Ghatkopar West, Mumbai, Maharashtra 400086",https://www.iitminds.co.in/
Jeeneeus Mindz - Classes for NEET & IIT - JEE in Sakinaka,918652220672,NEET/JEE,Mumbai Andheri,4.7,12,"1st Floor, M.N D'SOUZA COMPOUND KHERANI ROAD,OPP S.J STUDIO, Saki Naka, Nair Wadi, Andheri East, Mumbai, Maharashtra 400072",https://jeeneeusmindz.com/sakinaka/
Golden Gate To IIT | IIT-JEE | Vile Parle,919930198249,NEET/JEE,Mumbai Andheri,4.8,56,"Hemu Arcade, 107/B, Vallabhbhai Patel Road, opposite Railway Station, near Indian Bank, LIC Colony, Suresh Colony, Vile Parle West, Mumbai, Maharashtra 400056",http://goldengatetoiit.website/wp
Wisdom Academy,919324475566,NEET/JEE,Mumbai Andheri,4.8,74,"Pearl Palza, Unit No 611, 6th Floor, Railway Station, near to McDonald Opposite Andheri, Railway Colony, Andheri West, Mumbai, Maharashtra 400058",http://www.engineeringhometuition.com/
Masterclass Edutech,919167318390,NEET/JEE,Mumbai Andheri,4.6,31,"7th floor, Times Chamber, 704, Swami Vivekanand Rd, near Moti Mahal Hotel, Andheri West, Mumbai, Maharashtra 400058",http://masterclassedutech.com/
SCIENCE TUTORIALS,918779265557,NEET/JEE,Mumbai Andheri,4.9,157,"Shop no.1 devadiga, Om Nagar, Marol Pipeline Rd, Kanti Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400099",
Science Classes For 11th and 12th,919820632331,NEET/JEE,Mumbai Andheri,5,28,"B/10, Silver Astra, JB Nagar Rd, opposite Amar Juice Centre, Akal Society, J B Nagar, Andheri East, Mumbai, Maharashtra 400059",https://science-classes-for.grexa.site/
Babu Sir's Group Tuitions coaching for Science | Jee mains | Neet | Icse Board | Igcse board in Andheri | Jb Nagar,919820279050,NEET/JEE,Mumbai Andheri,4.7,131,"G/12, Radhika Building, behind Goenka Hall, Bamanpuri, J B Nagar, Andheri East, Mumbai, Maharashtra 400059",http://babusirsgrouptuitions.com/
Firoz Academy Educare|Best Coaching Classes In Marol-Math Classes In Marol-Commerce Coaching Classes-Science Classes In Marol,919768454579,NEET/JEE,Mumbai Andheri,5,120,"Laxmi Sagar Bldg, 1B, Cross Rd C, near Tata Power 003, Shree Krishna Nagar, Sainath Nagar, Marol MIDC Industry Estate, Andheri East, Mumbai, Maharashtra 400093",http://firozacademyedu.co.in/
Science Maths Chemistry Private tuition JEE NEET XI XII (9th 10th),919769547315,NEET/JEE,Mumbai Andheri,5,35,"near BOMBAY GREATER BANK, Taruvel CHS, J.B. Nagar, Tarun Bharat, Andheri East, Mumbai, Maharashtra 400099",
"Sakshar Academy - Best Classes for Maths, Science, Commerce for 8, 9, 10, 11 and 12th in Andheri",919082853552,NEET/JEE,Mumbai Andheri,4.9,28,"3rd Floor, Vertex Vikas Building, B - 304 & 305, Court Ln, above allwyn xerox centre, opp. Andheri Railway Station, Railway Colony, Andheri East, Mumbai, Maharashtra 400069",https://saksharacademy.com/
Unique Tutorials_for school and commerce classes,919322748485,NEET/JEE,Mumbai Andheri,4.9,130,"Royal Accord, 5, near Jain Mandir, opp. Cigarette Factory, Andheri, Chakala, Andheri East, Mumbai, Maharashtra 400099",
Active Learners Academy,918928155218,NEET/JEE,Mumbai Andheri,4.9,169,"New Pump House, Rajmata Jijabai Marg, near Sardar Dairy, Parsi Colony, Andheri East, Mumbai, Maharashtra 400093",http://www.activelearnersacademy.in/
Vidya Tutorials,919820065839,NEET/JEE,Mumbai Andheri,4.9,137,"Amar Jyoti Building, CHS, Ratan Nagar Ln, Gharkul Society, Manish Nagar, Four Bungalows, Andheri West, Mumbai, Maharashtra 400053",
KIRAN TUTORIALS,917506567612,NEET/JEE,Mumbai Andheri,5,60,"Shop no 10, haridham building, Old Nagardas Rd, nr. Balgovind school, Ambewadi, Natwar Nagar, Andheri East, Mumbai, Maharashtra 400069",
Arihant Academy,919819888999,NEET/JEE,Mumbai Andheri,4.7,310,"1st Floor, Pritam Apartments, CHS Ltd, off Mahakali Caves Road, near Tolani College, Sher E Punjab, Sher E Punjab Colony, Andheri (E, Mumbai, Maharashtra 400093",https://www.arihantacademy.com/
Mindcubator - Premium Academic Coaching Institute in Andheri for Class VI to Class XII,919987009191,NEET/JEE,Mumbai Andheri,5,29,"Ground Floor, Bungalow. 5, Mhada, Janakidevi Public School, opp. Union Bank, near MTNL Telephone Exchange, Road, Andheri West, Mumbai, Maharashtra 400053",https://www.mindcubator.in/
EMGC Andheri,919004268834,NEET/JEE,Mumbai Andheri,5,20,"4th Floor, Building No 3, Vivina Shopping Centre, Railway Station, 401, M A Road, near Laram Center, opp. Andheri West, Railway Colony, Andheri East, Mumbai, Maharashtra 400058",https://emgc.in/cat-coaching/
Global Tutorials Best coaching classes in Andheri West,918779730176,NEET/JEE,Mumbai Andheri,4.6,100,"Gala no 213, Astavinayak Chs, Moongipa Arcade, D.N.Nagar, Andheri West, Mumbai, Maharashtra 400053",https://globaltutorials.in/
Alankar Classes,919833224498,NEET/JEE,Mumbai Andheri,4.9,290,"Vitthalbhai Patel Rd, opposite Khoja Jamat Khana, opposite Noor Masjid, Gaondevi Dongari, Gaondevi Dongri, Andheri West, Mumbai, Maharashtra 400058",http://www.alankarclasses.com/
Smart Educare Academy,919768223322,NEET/JEE,Mumbai Andheri,4.6,104,"Gala No 3, MZ Khan Estate, Military Rd, opp. Richard garage, Sankasth Pada Welfare Society, Marol, Andheri East, Mumbai, Maharashtra 400059",
Calibrant Classes,919619947441,NEET/JEE,Mumbai Andheri,4.9,142,"Unit no.3, First Floor, Alankar CHS, NADCO Shopping Centre, S V Road, Station, near Andheri West, Railway Colony, Andheri West, Mumbai, Maharashtra 400058",https://www.calibrantclasses.in/
FFT Classes,919870197866,NEET/JEE,Mumbai Andheri,4.8,17,"Shop No 1, Suchita CHS, opp. Podar Jumbo Kids, Kolivery Village, Kalina, Santacruz East, Mumbai, Maharashtra 400029",https://fftclasses.co.in/
Homes Tutor,917276391935,NEET/JEE,Mumbai Andheri,4.5,207,"501, No.2, Kamdhenu Building, Lokhand Wala Nanda Patkar Rd, KGS Society, Ext Lokhandwala Complex, Natwar Nagar, Andheri West, Mumbai, Maharashtra 400060",https://www.homestutor.com/
RVD Tutors,917718801660,NEET/JEE,Mumbai Andheri,4.8,52,"Mangela Sarvodaya CHS, C 304, Juhu Versova Link Rd, Gharkul Society, Seven Bunglow, Andheri West, Mumbai, Maharashtra 400061",https://rvdtutor.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_andheri
BIR KHALSA ACADEMY,919819131984,NEET/JEE,Mumbai Andheri,4.9,310,"91, Ground Floor, No. 7, L&T Gate, SV Road, near Shanti Kutir Bldg, Saki Vihar, Raje Shivaji Nagar, Marol, Powai, Mumbai, Maharashtra 400072",http://www.birkhalsaacademy.com/
Agarwal Classes,918104045204,NEET/JEE,Mumbai Andheri,3.3,36,"201, A wing, Second Floor, Vastu Precinct, 1st Cross Rd, opp. Domino's, Swami Samarth Nagar, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053",http://www.agarwalclasses.org.in/
"Alltec Tutorials® – Coaching for Maths , Engineering, Diploma, ICSE, CBSE & HSC (11–12th Sci) and MBA",919594968166,NEET/JEE,Mumbai Andheri,5,232,"Last right then left, 1st Floor, D.K Wadi, Camalane, next to S.N.D.T College, Ghatkopar West, Mumbai, Maharashtra 400086",https://www.instagram.com/alltectutorials
Epicenter Academy (BSC Bcom BMS BBI BAF BFM BMS classes in Charni road),918080772268,NEET/JEE,Mumbai Andheri,4.8,143,"1st Floor, Bhima Bai Rane School, Office no. S-4 & S-7, Raja Ram Mohan Roy Rd, Charni Road, E, Girgaon, Mumbai, Maharashtra 400004",http://www.epicenteracademy.in/
INFINITY SCIENCE CLASSES | BOARD | NEET | IIT JEE FOUNDATION | REPEATER,918115592811,NEET/JEE,Mumbai Andheri,4.9,235,"Bunglow No 5, Sanyukt Nagar, behind Sunshine, near Nalasopara Station Road, Nala Sopara, Moregaon Talao, Nalasopara East, Vasai-Virar, Maharashtra 401209",https://infinityscienceclasses.co.in/
Infomatica Academy,919619377377,NEET/JEE,Mumbai Andheri,4.6,346,"Shop No - 2 Yashashree Cooperative Housing Society Below Bank of Maharashtra and Opp Podar Mill N.M. Joshi Marg, Currey Rd Bridge, West, Lower Parel, Mumbai, Maharashtra 400011",https://infomaticaacademy.com/
Lyceum Tutorials,919320186882,NEET/JEE,Mumbai Andheri,4.9,43,"101, 1st Floor, Nand Prem Complex, Nehru Rd, near HDFC Bank, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057",http://www.lyceumtutorial.com/
Mahesh Tutorials,918655843749,NEET/JEE,Mumbai Andheri,3.8,10,"6th Floor, Suvidha Square, Amboli Naka, next to St. Blaise Church, Kevni Pada, Andheri West, Mumbai, Maharashtra 400058",https://mteducare.com/
"Physics Wallah Vidyapeeth Coaching Center Pune Nal Stop | IIT JEE, NEET & Foundation",918045682960,NEET/JEE,Pune,4.9,368,"S.No.131, Plot No. 32/1, near Hotel Sweekar, opposite to DP Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004",https://www.pw.live/offline-centres/batches/vidyapeeth/pune-mh/pune---kothrud-388271
KUMAR SCIENCE,917020915231,NEET/JEE,Pune,4.6,85,"2nd floor,S.No.30/1/6, Shri Complex, Balaji Nagar Satara Road, facing overbridge, main, Nityanand Society, New Nurses Town Co Operative Society, Dhankawadi, Pune, Maharashtra 411043",https://www.kumarscienceacademy.in/
NARAYANA IIT-JEE/NEET/FOUNDATION - CHINCHWAD,919522200750,NEET/JEE,Pune,4.4,211,"Second Floor, Old Mumbai - Pune Hwy, opposite Ranka Jewellers, Empire Estate Phase-II, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411019",https://centres.narayanacoachingcenters.in/narayana-coaching-center/centers-in-pimpri-chinchwad/centers-in-Pimpri-Colony/narayana-iitjeeneetfoundation-in-Pimpri-Colony-pimpri-chinchwad--1E2OoD/home
"ASQUARE Medical & IIT-JEE Academy, Pimpri (PCMC)",919766118877,NEET/JEE,Pune,4.6,275,"Corporate Office : Asquare Medical & IIT-JEE Academy Sai Vrindavan, Nehru Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad, Maharashtra 411018",https://www.asquareclasses.com/
Motion Education - NEET | JEE | MHT CET | Coaching Center in Hadapsar Pune,917391008484,NEET/JEE,Pune,5,27,"3rd Floor, The Capital, Pune - Solapur Rd, above Vijay Sales, near Mega Center, North Hadapsar, Hadapsar, Pune, Maharashtra 411028",https://motionhadapsar.com/
"ACE Science Academy - NEET, IIT-JEE, MHT-CET Classes Hadapsar",917972919015,NEET/JEE,Pune,4.9,301,"Second Floor, Aryan Centre, Pune - Solapur Rd, near Bhosle Garden, Laxmi Vihar, Hadapsar, Pune, Maharashtra 411028",https://acescienceacademy.com/
Rajat Academy,919226300900,NEET/JEE,Pune,4.3,264,"Sai Avenue, E1, Kunal Icon Rd, Opposite Kunal Icon Society, Pimple Saudagar, Pimpri-Chinchwad, Maharashtra 411027",http://www.rajatacademy.com/
"Aakash Institute - Best NEET & IIT-JEE Coaching in Pune, Hadapsar",918800947958,NEET/JEE,Pune,4.3,80,"Hissa No 19 & 20, Lotus Capital, No 147, Magarpatta Rd, above PNG Jeweller, Bhosale Nagar, Hadapsar, Pune, Maharashtra 411028",https://centers.aakash.ac.in/aakash-institute-best-neet-iit-jee-coaching-in-pune-hadapsar-hadapsar-pune-coaching-center-hadapsar-pune-249762/Home?utm_source=locator&utm_medium=googleplaces
ARMS ACADEMY,919090441212,NEET/JEE,Pune,4.8,141,"ARMS ACADEMY. 2nd Floor, Venus Point Apt Above Venus Traders, Off FC Rd, behind Hotel Rupali, Ganeshwadi, Shivajinagar, Pune, Maharashtra 411004",https://armsacademy.org/
NEET Excellence Medical academy,919075120325,NEET/JEE,Pune,4.9,40,"First floor, Deccan Randezvous business centre, Apte Rd, above Rajwadi gauravShivaji nagar, Shivajinagar, Pune, Maharashtra 411004",http://www.neetexcellence.com/
Prime Academy,919372267644,NEET/JEE,Pune,4.7,103,"2nd Floor, 1201-E, main Gate, Shirole Road, above Artstation, opposite FC College Main Gate, Shivajinagar, Pune, Maharashtra 411004",https://www.primeacademypune.com/
"Scholars Hub Academy - Best JEE, NEET, MHT CET Coaching Classes In Narhe, Dhayari, Ambegaon Pune",918975351800,NEET/JEE,Pune,4.7,315,"1st Floor, GV7 Capital, Grande View 7, Katraj Rd, nr. Podar international school, Ambegaon Budruk, Pune, Maharashtra 411046",https://www.scholarshubacademy.com/
"AIMSS Academy | MHT-CET, JEE & NEET Coaching - Kothrud",919890856343,NEET/JEE,Pune,5,311,"AIMSS ACADEMY, SUTAR HOSPITAL AREA..GUJRAT COLONY..KOTHRUD-38, near SIDHIVINAYAK TEMPLE, Vrindavan Colony, Azad Nagar, Kothrud, Pune, Maharashtra 411038",http://aimssacademy.com/
A Plus Academy - CBSE/SSC/ICSE/NEET/JEE Coaching Classes in Viman Nagar,917744907484,NEET/JEE,Pune,5,207,"Flat No-20, Second Floor, Lunkad Dreamland, above Star Network ICC, Clover Park, Viman Nagar, Pune, Maharashtra 411014",http://www.aplusacademy.co.in/
DNYANMUDRA TUTORIALS,917030734040,NEET/JEE,Pune,4.4,271,"2nd Floor, Laxmi Sadan, 1263, Jangali Maharaj Rd, opp. Sai Petrol Pump, Shivajinagar, Pune, Maharashtra 411004",https://www.dnyanmudra.com/
Sri Balaji Educare Centre,919689009838,NEET/JEE,Pune,4.5,26,"3rd floor, Oswal complex, Taboot St, behind Central Bank of India, Camp, Pune, Maharashtra 411001",http://www.sribalajieducarecentre.com/
"Aakash Institute - Best NEET & IIT-JEE Coaching in Pune, Viman Nagar",918800902641,NEET/JEE,Pune,3.9,123,"1st Flr, Giga Space IT Park, Clover Park Vihaan, Pune Nagar Rd, Clover Park, Viman Nagar, Pune, Maharashtra 411014",https://centers.aakash.ac.in/aakash-institute-best-neet-iit-jee-coaching-in-pune-viman-nagar-vimannagar-pune-coaching-center-viman-nagar-pune-132900/Home?utm_source=locator&utm_medium=googleplaces
Arpita Science Academy,919970787007,NEET/JEE,Pune,4.9,99,"Sant, St Shiromani N Maharaja Path, Divya Nagar, Wanwadi, Pune, Maharashtra 411040",http://www.arpitasacademy.com/
"ALLEN Career Institute - Viman Nagar Campus, Pune | IIT JEE, NEET & Foundation Coaching",918951395286,NEET/JEE,Pune,4.7,334,"Orville Business Port, ALLEN Career Institute, near Konark Epitome, Konark Nagar, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014",https://www.allen.ac.in/pune/?utm_source=Organic&utm_medium=GMB
Saptarshi Classes pvt ltd,919850659859,NEET/JEE,Pune,4.8,309,"1st Floor, Aashirvad Building, opp. gayatri bhel, Sahyadri Colony, Pimple Gurav, Pune, Pimpri-Chinchwad, Maharashtra 411061",http://www.saptarshiclasses.com/
"IIB Career Institute - NEET, IIT, JEE Coaching Classes - PCMC Pune",918055730730,NEET/JEE,Pune,4.7,331,"S NO 36/7 OGALE HERITAGE, MIDC ROAD OFFICE NO 02 MORWADI, PIMPRI PUNE, Pune 18, Morewadi, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018",http://www.iibedu.com/
Neet /IIT JEE coaching classes in Pune/ Elite Icon academy,917517653975,NEET/JEE,Pune,5,52,"Elight Academy,SN Tower, bus stop, above Jijamata Mahila Sahakari Bank Limited, near Karve nagar, Karvenagar, Pune, Maharashtra 411052",http://www.eliteiconacademy.com/
"Eduexcellence Coaching Classes for 5th to 12th (PCMB) , JEE, NEET & MHT-CET ​",917709164501,NEET/JEE,Pune,5,28,"First floor, Sai Samruddhi Park Building Infront of Aeropolis Society Porwal road, Dhanori-Lohegaon Rd, Kutwal Colony, Lohegaon, Pune, Maharashtra 411047",http://excellencecareeracademy.in/
"Unacademy Coaching Center, Pune | IIT JEE, NEET & Foundation Classes",916366527183,NEET/JEE,Pune,4.6,73,"Gr. Floor, Orville Business Port, KONARK CAMPUS, West Ave, Konark Nagar, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014",https://unacademy.com/goal/jee-neet-coaching/JVITK/centre/VimanNagar-Centre/VHQAEB2VON?source=citesCentreGoalPage
Sri Balaji Educare Centre- NEET 2026 Repeaters Classes,918956016943,NEET/JEE,Pune,4.7,14,"4th Floor, Lotus Court, Pune - Satara Rd, opp. Panchami Hotel, near Swargate, Navmaharshtra Society, Parvati Industrial Estate, Parvati Paytha, Pune, Maharashtra 411009",https://sribalajieducarecentre.com/
"Eklavya Academy | 11th & 12th science | JEE, NEET, MHTCET",918983204777,NEET/JEE,Pune,5,70,"near Universal Kids School, Datta Prasad Housing Society, Dwarka Garden, Wadgaon Sheri, Pune, Maharashtra 411014",http://www.eklavya-academy.com/
"Aakash Institute - Best NEET & IIT-JEE Coaching in Pune, Kothrud",918800879064,NEET/JEE,Pune,4.3,112,"No 12/13/14, 3rd Floor, REVOLUTION MALL, near City Pride Multiplex, Paschimanagri, Kothrud, Pune, Maharashtra 411038",https://centers.aakash.ac.in/aakash-institute-best-neet-iit-jee-coaching-in-pune-kothrud-coaching-center-kothrud-pune-130697/Home?utm_source=locator&utm_medium=googleplaces
CLASS TOPPER | BEST COACHING CLASS IN AMANORA HADAPSAR PUNE | BEST RESULTS FOR 11TH 12TH JEE CET NEET 10TH 9TH SCHOOL EXAMS,919665134076,NEET/JEE,Pune,4.8,50,"58 plaza, Future Towers, AMANORA APARTMENT, Amanora Park Town, Hadapsar, Pune, Maharashtra 411028",https://www.classtopper.org/
"ASQUARE Medical & IIT-JEE Academy, Vishrantwadi, Pune",919766118866,NEET/JEE,Pune,4.7,131,"156, Cwing, Asquare Academy, Shoppers Orbit Mall, Pune - Alandi Rd, near Reliance Smart Bazaar, Vishrantwadi, Pune, Maharashtra 411015",http://www.asquareclasses.com/
"Aakash Institute - Best NEET & IIT-JEE Coaching in Pune, Balewadi",918800902561,NEET/JEE,Pune,3.6,61,"No 101/102, 1st Floor, ELITE PREMIO, Elite Campus, Laxmi Nagar, Balewadi Gaon, Balewadi, Pune, Maharashtra 411045",https://centers.aakash.ac.in/aakash-institute-best-neet-iit-jee-coaching-in-pune-balewadi-coaching-center-balewadi-pune-131301/Home?utm_source=locator&utm_medium=googleplaces
"Markplus Learning Academy - Best 11th, 12th Science, IIT - JEE, NEET , CET Classes in Pune | Wagholi",919075706964,NEET/JEE,Pune,4.9,48,"Awhalwadi Phata, Near Care Hospital, Nagar Road Dhanraj Complex, 3rd Floor, Wagholi, Pune, Maharashtra 412207",http://www.markplus.in/
Integral Academy - 11th&12th PCM\PCB | Entrance (JEE + NEET + CET) | 8th–10th Foundation SSC&CBSE,918180987022,NEET/JEE,Pune,5,11,"Office No.101 & 102, City Centre, Synagogue St, Gawaliwada, Camp, Pune, Maharashtra 411001",https://integralacademy.in/
Sudhir's Classes,918625079554,NEET/JEE,Pune,4.7,207,"2063, Sadashiv Peth, Chaitanya Apartment Opposite NMV Girls High School, near SP College Cycle Stand, Vijayanagar Colony, Sadashiv Peth, Pune, Maharashtra 411030",http://www.sudhirsclasses.com/
SATISH SCIENCE ACADEMY PUNE | NIOS |BEST COACHING| IITJEE NEET NDA MHTCET|12th 11th 10th 9th 8th 7th,918830597066,NEET/JEE,Pune,5,123,"S. No, 52, Dhanori Rd, Bhairav Nagar, Dhanori, Pune, Maharashtra 411015",http://satishscienceacademy.com/
"Unacademy Coaching Center, Swargate, Pune | IIT JEE, NEET & Foundation Classes",916366527181,NEET/JEE,Pune,4.2,79,"3rd Floor, Vega Centre, A-Wing, Shankar Sheth Rd, Swargate, Pune, Maharashtra 411037",https://unacademy.com/goal/jee-neet-coaching/JVITK/centre/Swargate-Centre/P5LXRCLWTU
"Jethe's Academy: Best Classes for IIT-JEE, NEET, NDA, MHT-CET, 11th & 12th Science Board, in Pune Near me Dhankawadi, Katraj.",918530655777,NEET/JEE,Pune,4.9,71,"S No. 31, Post Office, near Dhankawadi, opposite to Rajgad Dnyanpeeth College, Kundan Nagar, New Nurses Town Co Operative Society, Dhankawadi, Pune, Maharashtra 411043",https://jethesacademy.com/
Dnyanjyoti Education - Best Coaching for NEET | JEE | MHT-CET | FOUNDATION (8th to 12th),918956702235,NEET/JEE,Pune,4.9,19,"3rd floor, Dhondumama Sathe Homeopathic Medical College 23, Karve Rd, near Sanjeevan Hospital, Khilarewadi, Erandwane, Pune, Maharashtra 411004",https://www.dnyanjyoti.com/
"SILICA MG Road Camp, Pune - Best Coaching Classes for NID, NIFT, NATA, UCEED",918928022216,NEET/JEE,Pune,4.9,306,"2nd Floor, Shan Hira Building, MG Road, near Canara Bank, above Titan Showroom, Camp, Pune, Maharashtra 411001",https://silica.co.in/
DAMS Pune (Delhi Academy of Medical Sciences Pvt Ltd.),918035214071,NEET/JEE,Pune,4.3,66,"SHANTI KUNJ APARTMENT, F-14, Sadhu Vaswani Rd, opp. GPO GATE, Agarkar Nagar, Pune, Maharashtra 411001",https://www.damsdelhi.com/
M. Prakash Institute (IIT-JEE),919975297297,NEET/JEE,Pune,4.6,238,"328, SIDDHARTH TOWER, 1, Late GA Kulkarni Path, near Joshi Railway Museum, पश्चिमानगरी, कोथरूड, पुणे, महाराष्ट्र 411038",https://www.mprakashinstitute.com/
Adventure IIT,919146399005,NEET/JEE,Pune,5,230,"Office 102, Nyati Eureka, beside Manipal Hospital, Santipur, Thite Nagar, Kharadi, Pune, Maharashtra 411014",http://www.adventureiit.com/
